"Pregunta","Respuesta 1","Respuesta 2","Respuesta 3","Respuesta 4","Respuesta correcta","Explicación"
"¿Qué límite general establece el artículo 56.4 de la Ley 39/2015 para la adopción de medidas provisionales?","No podrán causar perjuicio de difícil o imposible reparación a los interesados ni implicar violación de derechos amparados por las leyes","Deben durar como mínimo seis meses","Solo pueden adoptarse en procedimientos sancionadores","No tienen ningún límite legal","1","El art. 56.4 LPAC dispone: 'No se podrán adoptar medidas provisionales que puedan causar perjuicio de difícil o imposible reparación a los interesados o que impliquen violación de derechos amparados por las leyes'. https://www.boe.es/buscar/act.php?id=BOE-A-2015-10565#a56"
"¿Cabe recurso contra el acuerdo de acumulación de procedimientos, según el artículo 57 de la Ley 39/2015?","Sí, cabe recurso de alzada","No, contra el acuerdo de acumulación no procederá recurso alguno","Sí, cabe recurso contencioso-administrativo directo","Solo si lo solicitan todos los interesados afectados","2","El art. 57 LPAC, tras permitir la acumulación de procedimientos que guarden identidad sustancial o íntima conexión, tramitados por el mismo órgano, dispone expresamente: 'Contra el acuerdo de acumulación no procederá recurso alguno'. https://www.boe.es/buscar/act.php?id=BOE-A-2015-10565#a57"
"¿Cuáles son las cuatro formas de iniciación de oficio de un procedimiento según el artículo 58 de la Ley 39/2015?","Por propia iniciativa, como consecuencia de orden superior, por petición razonada de otros órganos, o por denuncia","Únicamente por propia iniciativa del órgano competente","Solo mediante denuncia de un particular","Únicamente por orden judicial","1","El art. 58 LPAC dispone: 'Los procedimientos se iniciarán de oficio por acuerdo del órgano competente, bien por propia iniciativa o como consecuencia de orden superior, a petición razonada de otros órganos o por denuncia'. https://www.boe.es/buscar/act.php?id=BOE-A-2015-10565#a58"
"¿Qué se entiende por 'petición razonada' a efectos del inicio de oficio de un procedimiento, según el artículo 61.1 de la Ley 39/2015?","La propuesta de iniciación formulada por el propio órgano competente para iniciar el procedimiento","La propuesta de iniciación formulada por cualquier órgano administrativo que no tiene competencia para iniciarlo, pero que ha tenido conocimiento de los hechos, ocasionalmente o por tener atribuidas funciones de inspección, averiguación o investigación","La solicitud presentada directamente por el interesado","La denuncia formulada por un particular","2","El art. 61.1 LPAC define la petición razonada como 'la propuesta de iniciación del procedimiento formulada por cualquier órgano administrativo que no tiene competencia para iniciar el mismo y que ha tenido conocimiento de las circunstancias, conductas o hechos objeto del procedimiento, bien ocasionalmente o bien por tener atribuidas funciones de inspección, averiguación o investigación'. https://www.boe.es/buscar/act.php?id=BOE-A-2015-10565#a61"
"¿Vincula la petición razonada al órgano competente para iniciar el procedimiento, según el artículo 61.2 de la Ley 39/2015?","Sí, está obligado a iniciarlo siempre","No vincula, si bien debe comunicar al órgano que la formuló los motivos por los que, en su caso, no procede la iniciación","Solo vincula en materia sancionadora","Solo vincula si la formula un superior jerárquico","2","El art. 61.2 LPAC dispone: 'La petición no vincula al órgano competente para iniciar el procedimiento, si bien deberá comunicar al órgano que la hubiera formulado los motivos por los que, en su caso, no procede la iniciación'. https://www.boe.es/buscar/act.php?id=BOE-A-2015-10565#a61"
"¿Qué efecto produce, por sí sola, la presentación de una denuncia respecto de la condición de interesado, conforme al artículo 62.5 de la Ley 39/2015?","No atribuye, por sí sola, la condición de interesado en el procedimiento","Otorga la condición de interesado desde el momento de la presentación de la denuncia","Confiere la condición de interesado únicamente cuando el procedimiento llegue a iniciarse","Atribuye la condición de interesado salvo resolución motivada en contrario del órgano competente","1","El artículo 62.5 establece expresamente que la mera presentación de una denuncia no confiere, por sí sola, la condición de interesado en el procedimiento."
"Conforme al artículo 62.5 de la Ley 39/2015, ¿qué consecuencia jurídica deriva necesariamente de la presentación de una denuncia?","Ninguna en relación con la condición de interesado, ya que la denuncia no la atribuye por sí sola","La adquisición automática de todos los derechos reconocidos a los interesados en el procedimiento","La obligación de la Administración de personar al denunciante en todas las actuaciones","La apertura obligatoria del trámite de audiencia al denunciante","1","El artículo 62.5 únicamente precisa que la presentación de una denuncia no atribuye por sí sola la condición de interesado."
"¿Cuál de las siguientes afirmaciones es compatible con los artículos 4 y 62.5 de la Ley 39/2015?","Una persona puede haber presentado una denuncia y, aun así, no tener la condición de interesado si no concurre alguno de los supuestos del artículo 4","Toda persona que presente una denuncia adquiere automáticamente la condición de interesado desde la iniciación del procedimiento","El denunciante ostenta siempre la condición de interesado mientras el procedimiento permanezca en tramitación","La condición de denunciante sustituye a la condición de interesado durante toda la instrucción del procedimiento","1","El artículo 62.5 niega que la denuncia atribuya por sí sola la condición de interesado, que únicamente existe cuando concurren los supuestos previstos en el artículo 4 de la Ley 39/2015."
"¿Qué expresión emplea el artículo 62.5 de la Ley 39/2015 para precisar los efectos de la denuncia sobre la condición de interesado?","'Por sí sola', indicando que la mera denuncia no basta para atribuir dicha condición","'En ningún caso', excluyendo absolutamente cualquier posibilidad de que el denunciante sea interesado","'Con carácter general', permitiendo únicamente las excepciones previstas reglamentariamente","'Salvo disposición legal en contrario', remitiéndose a la normativa especial aplicable","1","El legislador utiliza la expresión 'por sí sola', lo que significa que la mera presentación de la denuncia no atribuye la condición de interesado, sin excluir que el denunciante pueda tenerla por otros motivos previstos en la ley."
"¿Qué beneficio puede obtener un denunciante que haya participado en una infracción, según el artículo 62.4 de la Ley 39/2015, si es el primero en aportar pruebas que permitan iniciar el procedimiento?","Ninguno, el denunciante infractor siempre es sancionado igual que los demás","La exención del pago de la multa u otra sanción no pecuniaria que le correspondería, cumpliendo determinados requisitos","El derecho a una indemnización económica","El derecho a vetar la sanción de los demás infractores","2","El art. 62.4 LPAC, que introduce una suerte de 'programa de clemencia' administrativo, dispone que cuando el denunciante haya participado en la infracción y sea el primero en aportar elementos de prueba que permitan iniciar el procedimiento o comprobar la infracción (sin disponer la Administración previamente de elementos suficientes), y repare el perjuicio causado, el órgano competente deberá eximirle del pago de la multa u otra sanción no pecuniaria, exigiéndose además que cese en la participación de la infracción y no haya destruido pruebas. https://www.boe.es/buscar/act.php?id=BOE-A-2015-10565#a62"
"Conforme al artículo 63.1 de la Ley 39/2015, ¿qué exigencias deben cumplirse en todo procedimiento de naturaleza sancionadora?","Debe iniciarse siempre de oficio por acuerdo del órgano competente y establecer la debida separación entre la fase instructora y la sancionadora, encomendadas a órganos distintos.","Puede iniciarse de oficio o a instancia del interesado y deberá garantizar la separación entre instructor y órgano sancionador únicamente cuando la sanción sea grave.","Debe iniciarse de oficio por el órgano superior jerárquico, pudiendo encomendarse la instrucción y la resolución al mismo órgano cuando exista insuficiencia de medios.","Puede iniciarse por denuncia o solicitud del interesado, correspondiendo al órgano competente decidir si separa o no las fases instructora y sancionadora.","1","El artículo 63.1 de la Ley 39/2015 exige que los procedimientos sancionadores se inicien siempre de oficio por acuerdo del órgano competente y que exista separación entre la fase instructora y la sancionadora, encomendadas a órganos distintos."
"¿Cuál de las siguientes afirmaciones reproduce correctamente el artículo 63.1 de la Ley 39/2015 respecto de los procedimientos sancionadores?","Se iniciarán siempre de oficio por acuerdo del órgano competente y la instrucción y la resolución corresponderán a órganos distintos.","Se iniciarán de oficio por acuerdo del órgano competente, pudiendo encomendarse la instrucción y la resolución al mismo órgano cuando la sanción prevista sea leve.","Se iniciarán de oficio o por denuncia del interesado y la separación entre instructor y órgano sancionador será potestativa.","Se iniciarán mediante acuerdo motivado del órgano superior jerárquico, correspondiendo la instrucción al órgano competente para sancionar.","1","El artículo 63.1 exige tanto la iniciación de oficio por el órgano competente como la separación entre la fase instructora y la sancionadora, que deberán encomendarse a órganos distintos."
"¿Qué especialidad introduce el artículo 63.1 de la Ley 39/2015 respecto del régimen general de iniciación de los procedimientos administrativos?","Mientras que con carácter general los procedimientos pueden iniciarse de oficio o a solicitud del interesado, los procedimientos sancionadores deben iniciarse siempre de oficio por acuerdo del órgano competente y mantener separadas las fases instructora y sancionadora.","Los procedimientos sancionadores son los únicos que pueden iniciarse a instancia del interesado cuando exista denuncia previa.","Los procedimientos sancionadores siguen exactamente el mismo régimen de iniciación que cualquier otro procedimiento administrativo, sin especialidades propias.","La única especialidad consiste en exigir que el acuerdo de iniciación sea adoptado por el órgano superior jerárquico del competente para resolver.","1","El artículo 54 regula la iniciación general de los procedimientos de oficio o a solicitud del interesado. El artículo 63.1 introduce una regla especial para los procedimientos sancionadores: deben iniciarse siempre de oficio por acuerdo del órgano competente y separar la fase instructora de la sancionadora."
"¿Pueden iniciarse nuevos procedimientos sancionadores por hechos continuados mientras no haya recaído una primera resolución sancionadora ejecutiva, según el artículo 63.3 de la Ley 39/2015?","Sí, se pueden iniciar tantos procedimientos como se quiera","No, no se podrán iniciar nuevos procedimientos sancionadores por hechos o conductas en cuya comisión el infractor persista de forma continuada, en tanto no haya recaído una primera resolución sancionadora con carácter ejecutivo","Solo si lo autoriza el Consejo de Estado","Solo en materia tributaria","2","El art. 63.3 LPAC dispone: 'No se podrán iniciar nuevos procedimientos de carácter sancionador por hechos o conductas tipificadas como infracciones en cuya comisión el infractor persista de forma continuada, en tanto no haya recaído una primera resolución sancionadora, con carácter ejecutivo'. https://www.boe.es/buscar/act.php?id=BOE-A-2015-10565#a63"
"¿Cuál de los siguientes elementos NO es obligatorio en el acuerdo de iniciación de un procedimiento sancionador según el artículo 64.2 de la Ley 39/2015?","Identificación de la persona o personas presuntamente responsables","Identificación del instructor y, en su caso, Secretario, con indicación del régimen de recusación","La sanción definitiva ya calculada con exactitud matemática, sin posibilidad de modificación posterior","Indicación del derecho a formular alegaciones y a la audiencia, y de los plazos para su ejercicio","3","El art. 64.2 LPAC exige que el acuerdo de iniciación contenga la identificación de los presuntos responsables, los hechos y su posible calificación y sanciones que pudieran corresponder 'sin perjuicio de lo que resulte de la instrucción', la identificación del instructor y del régimen de recusación, el órgano competente para resolver, las medidas provisionales adoptadas, y la indicación del derecho a alegaciones y audiencia. La sanción no se fija de forma definitiva e inmodificable en el acuerdo de iniciación, sino que resulta de la instrucción posterior. https://www.boe.es/buscar/act.php?id=BOE-A-2015-10565#a64"
"¿Qué requisito exige el artículo 65.1 de la Ley 39/2015 para que las Administraciones Públicas puedan iniciar de oficio un procedimiento de responsabilidad patrimonial?","Que lo autorice previamente el Consejo de Ministros","Que no haya prescrito el derecho a la reclamación del interesado al que se refiere el artículo 67","Que el daño supere los 100.000 euros","Que exista sentencia judicial previa que declare la responsabilidad","2","El art. 65.1 LPAC dispone: 'Cuando las Administraciones Públicas decidan iniciar de oficio un procedimiento de responsabilidad patrimonial será necesario que no haya prescrito el derecho a la reclamación del interesado al que se refiere el artículo 67'. https://www.boe.es/buscar/act.php?id=BOE-A-2015-10565#a65"
"¿Cuáles son los seis requisitos que deben contener, con carácter general, las solicitudes de iniciación de un procedimiento según el artículo 66.1 de la Ley 39/2015?","Nombre y apellidos del interesado; identificación del medio o lugar para notificaciones; hechos, razones y petición; lugar y fecha; firma; y órgano al que se dirige con su código de identificación","Únicamente el nombre del interesado y su firma","Solo la identificación del órgano y la fecha","El nombre, el DNI, y nada más","1","El art. 66.1 LPAC exige que las solicitudes contengan: a) nombre y apellidos del interesado y, en su caso, su representante; b) identificación del medio electrónico o lugar físico para notificaciones; c) hechos, razones y petición en que se concrete la solicitud; d) lugar y fecha; e) firma del solicitante o acreditación de la autenticidad de su voluntad; y f) órgano, centro o unidad al que se dirige y su código de identificación. https://www.boe.es/buscar/act.php?id=BOE-A-2015-10565#a66"
"¿En qué plazo prescribe, con carácter general, el derecho a reclamar en un procedimiento de responsabilidad patrimonial según el artículo 67.1 de la Ley 39/2015?","Seis meses desde el hecho lesivo","Un año desde que se produjo el hecho o acto que motive la indemnización o se manifieste su efecto lesivo","Dos años desde el hecho lesivo","Cuatro años desde el hecho lesivo","2","El art. 67.1 LPAC dispone: 'El derecho a reclamar prescribirá al año de producido el hecho o el acto que motive la indemnización o se manifieste su efecto lesivo'. En caso de daños físicos o psíquicos, el plazo se computa desde la curación o la determinación del alcance de las secuelas. https://www.boe.es/buscar/act.php?id=BOE-A-2015-10565#a67"
"Si la solicitud de iniciación no reúne los requisitos exigidos, ¿en qué plazo debe subsanarla el interesado según el artículo 68.1 de la Ley 39/2015?","Cinco días","Diez días, con indicación de que si no lo hace se le tendrá por desistido de su petición","Quince días","Un mes","2","El art. 68.1 LPAC dispone que si la solicitud no reúne los requisitos del art. 66 (y en su caso del 67), 'se requerirá al interesado para que, en un plazo de diez días, subsane la falta o acompañe los documentos preceptivos, con indicación de que, si así no lo hiciera, se le tendrá por desistido de su petición'. https://www.boe.es/buscar/act.php?id=BOE-A-2015-10565#a68"
"¿Hasta cuántos días puede ampliarse el plazo de subsanación del artículo 68.1 cuando la aportación de documentos presente dificultades especiales, según el artículo 68.2 de la Ley 39/2015?","Tres días adicionales","Cinco días adicionales, salvo en procedimientos selectivos o de concurrencia competitiva","Un mes adicional","No cabe ampliación en ningún caso","2","El art. 68.2 LPAC dispone que, salvo en procedimientos selectivos o de concurrencia competitiva, el plazo de subsanación 'podrá ser ampliado prudencialmente, hasta cinco días, a petición del interesado o a iniciativa del órgano, cuando la aportación de los documentos requeridos presente dificultades especiales'. https://www.boe.es/buscar/act.php?id=BOE-A-2015-10565#a68"
"¿Cuál de las siguientes definiciones se corresponde exactamente con el concepto de declaración responsable previsto en el artículo 69.1 de la Ley 39/2015?","El documento suscrito por un interesado en el que manifiesta, bajo su responsabilidad, que cumple los requisitos establecidos en la normativa vigente para obtener el reconocimiento de un derecho o facultad o para su ejercicio, que dispone de la documentación acreditativa, que la pondrá a disposición de la Administración cuando le sea requerida y que se compromete a mantener dicho cumplimiento durante el período inherente al reconocimiento o ejercicio.","El documento mediante el que un interesado pone en conocimiento de la Administración el inicio de una actividad o el ejercicio de un derecho, aportando los datos exigidos por la normativa sectorial.","La solicitud presentada por un interesado para obtener el reconocimiento de un derecho, acompañada de la documentación exigida por la normativa aplicable.","El documento mediante el cual un órgano administrativo acredita el cumplimiento de los requisitos exigidos para el ejercicio de un derecho o actividad.","1","El artículo 69.1 de la Ley 39/2015 define la declaración responsable como el documento suscrito por un interesado en el que manifiesta, bajo su responsabilidad, el cumplimiento de los requisitos exigidos, la disponibilidad de la documentación acreditativa, el compromiso de aportarla cuando sea requerida y el mantenimiento de dicho cumplimiento durante el tiempo inherente al reconocimiento o ejercicio del derecho."
"Conforme al artículo 69 de la Ley 39/2015, ¿cuál de las siguientes afirmaciones distingue correctamente una declaración responsable de una comunicación?","En la declaración responsable el interesado manifiesta, bajo su responsabilidad, que cumple los requisitos exigidos y dispone de la documentación acreditativa, mientras que en la comunicación únicamente pone en conocimiento de la Administración sus datos identificativos o cualquier otro dato relevante para el inicio de una actividad o el ejercicio de un derecho.","La declaración responsable exige siempre la aportación inmediata de la documentación acreditativa, mientras que la comunicación permite aportarla con posterioridad si la Administración la requiere.","La comunicación produce efectos únicamente tras su comprobación por la Administración, mientras que la declaración responsable requiere resolución administrativa expresa para surtir efectos.","La declaración responsable y la comunicación tienen el mismo contenido y producen idénticos efectos jurídicos, diferenciándose únicamente por la denominación utilizada en la normativa sectorial.","1","El artículo 69 distingue claramente ambas figuras: la declaración responsable incorpora la manifestación de cumplimiento de los requisitos, la disponibilidad de la documentación y el compromiso de mantener dicho cumplimiento; la comunicación consiste en poner en conocimiento de la Administración los datos identificativos u otros requisitos exigidos para el inicio de una actividad o el ejercicio de un derecho. Arts. 69.1 y 69.2 Ley 39/2015."
"¿Desde cuándo permiten la declaración responsable y la comunicación el ejercicio de un derecho o el inicio de una actividad, según el artículo 69.3 de la Ley 39/2015?","Desde que la Administración las apruebe expresamente","Desde el día de su presentación, sin perjuicio de las facultades de comprobación, control e inspección de la Administración","A los treinta días de su presentación","Nunca, siempre requieren aprobación administrativa previa","2","El art. 69.3 LPAC dispone que las declaraciones responsables y comunicaciones permitirán el reconocimiento o ejercicio de un derecho, o el inicio de una actividad, 'desde el día de su presentación, sin perjuicio de las facultades de comprobación, control e inspección que tengan atribuidas las Administraciones Públicas'. https://www.boe.es/buscar/act.php?id=BOE-A-2015-10565#a69"
"Conforme al artículo 69.4 de la Ley 39/2015, ¿qué efecto produce la inexactitud, falsedad u omisión esencial en una declaración responsable o comunicación?","Determina la imposibilidad de continuar el ejercicio del derecho o actividad desde que se tenga constancia de los hechos, sin perjuicio de las responsabilidades correspondientes, pudiendo además acordarse la restitución de la situación jurídica al momento previo y, cuando proceda, impedir la iniciación de un nuevo procedimiento con el mismo objeto durante un tiempo determinado.","Determina exclusivamente la imposición de una sanción administrativa, sin afectar al ejercicio del derecho o actividad.","Produce automáticamente la nulidad de todos los actos administrativos relacionados con la actividad declarada.","Obliga a conceder un plazo de subsanación antes de adoptar cualquier medida respecto del interesado.","1","El artículo 69.4 prevé varias consecuencias: la imposibilidad de continuar la actividad, las responsabilidades que procedan y, además, la posible restitución de la situación jurídica y la prohibición temporal de instar un nuevo procedimiento cuando así lo permita la normativa sectorial."
"¿Cuál de las siguientes consecuencias NO se encuentra expresamente prevista en el artículo 69.4 de la Ley 39/2015 para los supuestos de inexactitud, falsedad u omisión esencial en una declaración responsable?","La concesión obligatoria de un plazo de subsanación previo a cualquier otra actuación administrativa.","La imposibilidad de continuar el ejercicio del derecho o actividad.","La posible restitución de la situación jurídica al momento previo al reconocimiento del derecho.","La posible imposibilidad de instar un nuevo procedimiento con el mismo objeto durante un período determinado cuando lo establezca la normativa sectorial.","1","El artículo 69.4 no prevé un trámite obligatorio de subsanación. Sí contempla expresamente las restantes consecuencias."
"¿Qué consecuencia produce necesariamente, por sí sola, la constatación de una inexactitud, falsedad u omisión esencial en una declaración responsable conforme al artículo 69.4 de la Ley 39/2015?","La imposibilidad de continuar el ejercicio del derecho o actividad afectada desde que se tenga constancia de los hechos.","La restitución automática de la situación jurídica al momento previo en todos los casos.","La prohibición automática de presentar un nuevo procedimiento con el mismo objeto durante cinco años.","La imposición automática de una sanción administrativa al interesado.","1","La imposibilidad de continuar la actividad constituye el efecto necesario previsto por el artículo 69.4. La restitución de la situación jurídica y la prohibición temporal de iniciar un nuevo procedimiento son medidas que la Administración podrá acordar, cuando proceda conforme a la normativa sectorial."
"¿Cuál de las siguientes afirmaciones reproduce correctamente el régimen del artículo 69.4 de la Ley 39/2015 respecto de una declaración responsable con una inexactitud, falsedad u omisión esencial?","La imposibilidad de continuar el ejercicio del derecho o actividad es un efecto legal inmediato; además, la Administración podrá acordar la restitución de la situación jurídica al momento previo y, cuando proceda conforme a la normativa sectorial, impedir la iniciación de un nuevo procedimiento con el mismo objeto durante un período determinado.","La Administración debe conceder siempre un plazo de subsanación antes de impedir la continuación de la actividad.","La única consecuencia prevista por la Ley es la exigencia de responsabilidades penales, civiles o administrativas.","La restitución de la situación jurídica y la prohibición de iniciar un nuevo procedimiento operan automáticamente en todos los casos.","1","El artículo 69.4 distingue entre el efecto inmediato de no poder continuar la actividad y otras medidas que la Administración podrá adoptar cuando proceda, además de las responsabilidades que correspondan."
"¿Qué límite impone el artículo 69.6 de la Ley 39/2015 respecto de las declaraciones responsables y las comunicaciones?","Para iniciar una misma actividad u obtener el reconocimiento de un mismo derecho o facultad solo podrá exigirse una declaración responsable o una comunicación, pero no ambas acumulativamente.","La Administración podrá exigir simultáneamente una declaración responsable y una comunicación siempre que lo motive expresamente.","Será obligatoria la declaración responsable y la comunicación cuando la actividad afecte al interés general.","La elección entre declaración responsable y comunicación corresponde siempre al interesado.","1","El artículo 69.6 dispone que únicamente podrá exigirse una declaración responsable o una comunicación para una misma actividad o derecho, prohibiendo exigir ambas acumulativamente."
"Conforme al artículo 69.6 de la Ley 39/2015, ¿en cuál de los siguientes supuestos podría exigirse simultáneamente una declaración responsable y una comunicación?","En ninguno, cuando ambas se refieran al inicio de una misma actividad o al reconocimiento de un mismo derecho o facultad.","Siempre que la Administración motive la necesidad de ambas.","Cuando así lo solicite expresamente el interesado.","Cuando la normativa sectorial no establezca un régimen específico.","1","El artículo 69.6 prohíbe expresamente exigir acumulativamente una declaración responsable y una comunicación para la misma actividad o derecho."
"¿Sobre qué supuesto proyecta el artículo 69.6 de la Ley 39/2015 la prohibición de exigir simultáneamente una declaración responsable y una comunicación?","Sobre el inicio de una misma actividad o la obtención del reconocimiento de un mismo derecho o facultad para su ejercicio.","Sobre cualquier procedimiento administrativo iniciado a instancia del interesado.","Exclusivamente sobre los procedimientos sancionadores.","Únicamente sobre actividades sometidas a autorización administrativa previa.","1","La prohibición del artículo 69.6 se limita a una misma actividad o al reconocimiento de un mismo derecho o facultad."
"⭐⭐⭐ ¿Cuál de las siguientes afirmaciones refleja correctamente el régimen del artículo 69.6 de la Ley 39/2015?","La Administración no puede exigir acumulativamente una declaración responsable y una comunicación para iniciar una misma actividad u obtener el reconocimiento de un mismo derecho o facultad, aunque una norma reglamentaria disponga lo contrario.","La Administración puede exigir ambas siempre que motive su necesidad en el expediente.","La exigencia conjunta queda al arbitrio del órgano competente cuando concurran razones de interés público.","La prohibición solo afecta a la Administración General del Estado y no a las restantes Administraciones Públicas.","1","El artículo 69.6 establece una prohibición categórica: para una misma actividad o derecho solo puede exigirse una declaración responsable o una comunicación, nunca ambas acumulativamente."
