"Pregunta","Respuesta 1","Respuesta 2","Respuesta 3","Respuesta 4","Respuesta correcta","Explicación"
"¿Cuál de los siguientes NO es uno de los propósitos que proclama el Preámbulo de la Constitución Española?","Consolidar un Estado de Derecho que asegure el imperio de la ley","Garantizar la convivencia democrática dentro de la Constitución y de las leyes","Establecer una sociedad democrática avanzada","Garantizar la unidad indisoluble de la Nación española como valor superior del ordenamiento","4","El Preámbulo enumera seis propósitos (garantizar la convivencia democrática, consolidar un Estado de Derecho, proteger a los españoles y pueblos de España, promover el progreso, establecer una sociedad democrática avanzada y colaborar en el fortalecimiento de relaciones pacíficas). La unidad de la Nación se recoge como principio en el artículo 2, no en el Preámbulo. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229"
"Según el artículo 1.1 de la Constitución, ¿qué valores superiores propugna el ordenamiento jurídico español?","La libertad, la igualdad, la fraternidad y la seguridad","La libertad, la justicia, la igualdad y el pluralismo político","La democracia, la justicia, la solidaridad y el pluralismo","La soberanía, la justicia, la libertad y la unidad","2","El art. 1.1 CE establece: 'España se constituye en un Estado social y democrático de Derecho, que propugna como valores superiores de su ordenamiento jurídico la libertad, la justicia, la igualdad y el pluralismo político'. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a1"
"⭐⭐⭐ ¿Dónde reside la soberanía nacional según el artículo 1.2 de la Constitución?","En el Rey como Jefe del Estado","En las Cortes Generales","En el pueblo español, del que emanan los poderes del Estado","En el Tribunal Constitucional","3","El art. 1.2 CE dispone: 'La soberanía nacional reside en el pueblo español, del que emanan los poderes del Estado'. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a1"
"¿Cuál es la forma política del Estado español según el artículo 1.3 de la Constitución?","República parlamentaria","Monarquía parlamentaria","Monarquía constitucional pura","Estado federal","2","El art. 1.3 CE señala: 'La forma política del Estado español es la Monarquía parlamentaria'. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a1"
"¿En qué se fundamenta la Constitución según su artículo 2?","En la soberanía popular exclusivamente","En la indisoluble unidad de la Nación española, reconociendo y garantizando el derecho a la autonomía de las nacionalidades y regiones","En la división de poderes del Estado","En el principio de jerarquía normativa","2","El art. 2 CE establece: 'La Constitución se fundamenta en la indisoluble unidad de la Nación española, patria común e indivisible de todos los españoles, y reconoce y garantiza el derecho a la autonomía de las nacionalidades y regiones que la integran y la solidaridad entre todas ellas'. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a2"
"Según el artículo 3.1 de la Constitución, ¿qué deber y derecho tienen todos los españoles respecto del castellano?","Solo el derecho a usarlo","Solo el deber de conocerlo","El deber de conocerlo y el derecho a usarlo","Ni deber ni derecho, es potestativo","3","El art. 3.1 CE dice: 'El castellano es la lengua española oficial del Estado. Todos los españoles tienen el deber de conocerla y el derecho a usarla'. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a3"
"¿Qué establece el artículo 3.2 de la Constitución sobre las demás lenguas españolas?","Serán oficiales en todo el territorio nacional","Serán también oficiales en las respectivas Comunidades Autónomas de acuerdo con sus Estatutos","Tendrán carácter meramente cultural sin oficialidad","Solo podrán usarse en el ámbito privado","2","El art. 3.2 CE establece que 'las demás lenguas españolas serán también oficiales en las respectivas Comunidades Autónomas de acuerdo con sus Estatutos'. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a3"
"¿Cómo describe la Constitución, en su artículo 3.3, la riqueza de las distintas modalidades lingüísticas de España?","Como un problema a superar","Como un patrimonio cultural objeto de especial respeto y protección","Como una circunstancia irrelevante jurídicamente","Como un obstáculo a la unidad nacional","2","El art. 3.3 CE dispone que 'la riqueza de las distintas modalidades lingüísticas de España es un patrimonio cultural que será objeto de especial respeto y protección'. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a3"
"Según el artículo 4.1 de la Constitución, ¿cómo está formada la bandera de España?","Tres franjas verticales, roja, amarilla y roja","Tres franjas horizontales, roja, amarilla y roja, siendo la amarilla de doble anchura que cada una de las rojas","Tres franjas horizontales de igual anchura","Dos franjas horizontales, roja y amarilla, de igual anchura","2","El art. 4.1 CE describe la bandera de España como 'tres franjas horizontales, roja, amarilla y roja, siendo la amarilla de doble anchura que cada una de las rojas'. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a4"
"¿Qué establece el artículo 4.2 de la Constitución respecto a las banderas de las Comunidades Autónomas?","Quedan prohibidas, conforme al régimen constitucional aplicable","Los Estatutos podrán reconocerlas y se utilizarán junto a la bandera de España en edificios públicos y actos oficiales","Sustituirán a la bandera de España en el territorio autonómico","Solo pueden usarse en actos privados","2","El art. 4.2 CE dispone: 'Los Estatutos podrán reconocer banderas y enseñas propias de las Comunidades Autónomas. Estas se utilizarán junto a la bandera de España en sus edificios públicos y en sus actos oficiales'. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a4"
"¿Cuál es la capital del Estado según el artículo 5 de la Constitución?","La ciudad de Madrid","La villa de Madrid","La Comunidad de Madrid","No se determina en la Constitución","2","El art. 5 CE establece literalmente: 'La capital del Estado es la villa de Madrid'. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a5"
"Según el artículo 6 de la Constitución, ¿qué función cumplen los partidos políticos?","Expresan el pluralismo político, concurren a la formación y manifestación de la voluntad popular y son instrumento fundamental para la participación política","Son órganos constitucionales del Estado con potestad legislativa propia","Sustituyen a las Cortes Generales en su función representativa","Únicamente organizan procesos electorales","1","El art. 6 CE señala que los partidos políticos 'expresan el pluralismo político, concurren a la formación y manifestación de la voluntad popular y son instrumento fundamental para la participación política'. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a6"
"¿Qué exige la Constitución (art. 6) respecto a la estructura interna y funcionamiento de los partidos políticos?","Que sean jerárquicos","Que sean democráticos","Que estén sometidos a control parlamentario directo","No exige ningún requisito específico","2","El art. 6 CE, in fine, exige que 'su estructura interna y funcionamiento deberán ser democráticos'. Este mismo requisito se repite para sindicatos (art. 7), Colegios Profesionales (art. 36) y organizaciones profesionales (art. 52). https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a6"
"¿Cuál de las siguientes afirmaciones se ajusta al contenido del artículo 7 de la Constitución Española?","Los sindicatos de trabajadores y las asociaciones empresariales contribuyen a la defensa y promoción de los intereses económicos y sociales que les son propios, siendo libres su creación y el ejercicio de su actividad dentro del respeto a la Constitución y a la ley","Los partidos políticos y las asociaciones empresariales expresan el pluralismo político y concurren a la formación de la voluntad popular","Los colegios profesionales representan institucionalmente los intereses económicos y sociales de sus miembros y su estructura interna deberá ser democrática","Los sindicatos de trabajadores representan exclusivamente los intereses laborales de los empleados públicos","1","El artículo 7 CE reconoce a los sindicatos de trabajadores y a las asociaciones empresariales, establece su función de defensa y promoción de los intereses económicos y sociales que les son propios y garantiza la libertad de creación y funcionamiento democrático dentro del respeto a la Constitución y la ley."
"¿Qué entidades menciona expresamente el artículo 7 de la Constitución Española?","Los sindicatos de trabajadores y las asociaciones empresariales","Los partidos políticos y los sindicatos de trabajadores","Los colegios profesionales y las asociaciones empresariales","Los partidos políticos y los colegios profesionales","1","El artículo 7 CE se refiere exclusivamente a los sindicatos de trabajadores y a las asociaciones empresariales. Los partidos políticos aparecen regulados en el artículo 6 y los colegios profesionales en el artículo 36."
"Según el artículo 8.1 de la Constitución, ¿por qué Ejércitos están constituidas las Fuerzas Armadas?","Ejército de Tierra, Armada y Ejército del Aire","Ejército de Tierra, Armada, Ejército del Aire y Guardia Civil","Ejército de Tierra y Armada únicamente","Fuerzas y Cuerpos de Seguridad del Estado","1","El art. 8.1 CE establece que 'las Fuerzas Armadas, constituidas por el Ejército de Tierra, la Armada y el Ejército del Aire, tienen como misión garantizar la soberanía e independencia de España, defender su integridad territorial y el ordenamiento constitucional'. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a8"
"¿Qué tipo de norma regula, según el artículo 8.2 de la Constitución, las bases de la organización militar?","Un Real Decreto aprobado por el Gobierno con rango reglamentario","Una ley ordinaria aprobada por las Cortes Generales","Una ley orgánica aprobada por mayoría absoluta del Congreso","Un decreto-ley dictado por extraordinaria y urgente necesidad","3","El art. 8.2 CE dispone: 'Una ley orgánica regulará las bases de la organización militar conforme a los principios de la presente Constitución'. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a8"
"¿A qué están sujetos los ciudadanos y los poderes públicos según el artículo 9.1 de la Constitución?","Únicamente a las leyes ordinarias","A la Constitución y al resto del ordenamiento jurídico","Solo a la Constitución, no al resto del ordenamiento","A los Tratados Internacionales exclusivamente","2","El art. 9.1 CE proclama el principio de constitucionalidad y legalidad: 'Los ciudadanos y los poderes públicos están sujetos a la Constitución y al resto del ordenamiento jurídico'. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a9"
"¿Qué mandato impone el artículo 9.2 de la Constitución Española a los poderes públicos?","Promover las condiciones para que la libertad y la igualdad del individuo y de los grupos en que se integra sean reales y efectivas, remover los obstáculos que impidan o dificulten su plenitud y facilitar la participación de todos los ciudadanos en la vida política, económica, cultural y social","Garantizar exclusivamente la igualdad formal de todos los ciudadanos ante la ley, sin intervenir sobre las desigualdades materiales","Promover únicamente la libertad individual mediante normas con rango de ley orgánica","Asegurar el ejercicio de los derechos fundamentales exclusivamente mediante la actuación de los órganos jurisdiccionales","1","El artículo 9.2 CE impone a los poderes públicos tres deberes: promover las condiciones para que la libertad y la igualdad sean reales y efectivas, remover los obstáculos que impidan o dificulten su plenitud y facilitar la participación de todos los ciudadanos en la vida política, económica, cultural y social."
"Según el artículo 9.2 de la Constitución Española, ¿qué deben remover los poderes públicos?","Los obstáculos que impidan o dificulten la plenitud de la libertad y la igualdad","Las diferencias económicas existentes entre las Comunidades Autónomas","Las desigualdades derivadas exclusivamente de la actividad económica privada","Los conflictos competenciales entre el Estado y las Comunidades Autónomas","1","El artículo 9.2 establece expresamente que corresponde a los poderes públicos remover los obstáculos que impidan o dificulten la plenitud de la libertad y la igualdad."
"¿Cuál de las siguientes obligaciones corresponde específicamente al artículo 9.2 de la Constitución Española y no al artículo 9.1?","Facilitar la participación de todos los ciudadanos en la vida política, económica, cultural y social","Sujetar a los ciudadanos y a los poderes públicos a la Constitución y al resto del ordenamiento jurídico","Garantizar el principio de legalidad y la jerarquía normativa","Asegurar la publicidad de las normas y la interdicción de la arbitrariedad","1","Mientras que el artículo 9.1 proclama la sujeción a la Constitución y al ordenamiento jurídico, el artículo 9.2 incorpora un mandato de actuación positiva dirigido a los poderes públicos, entre cuyos deberes figura facilitar la participación ciudadana."
"¿Sobre quiénes proyecta el artículo 9.2 de la Constitución el mandato de promover que la libertad y la igualdad sean reales y efectivas?","Sobre el individuo y los grupos en que se integra","Sobre todos los españoles mayores de edad","Sobre los ciudadanos y las Administraciones Públicas exclusivamente","Sobre las personas físicas y jurídicas en igualdad de condiciones","1","El artículo 9.2 utiliza literalmente la expresión 'del individuo y de los grupos en que se integra', una formulación característica que suele ser objeto de preguntas de examen."
"Conforme al artículo 9.2 de la Constitución Española, ¿cuál de las siguientes secuencias refleja correctamente los mandatos dirigidos a los poderes públicos?","Promover las condiciones para que la libertad y la igualdad sean reales y efectivas, remover los obstáculos que impidan o dificulten su plenitud y facilitar la participación de todos los ciudadanos","Facilitar la participación ciudadana, promover la igualdad formal ante la ley y garantizar la seguridad jurídica","Remover los obstáculos que limiten los derechos fundamentales, garantizar la igualdad ante la ley y asegurar la unidad del ordenamiento jurídico","Promover la libertad individual, asegurar la tutela judicial efectiva y facilitar la participación política","1","El artículo 9.2 contiene tres verbos característicos —promover, remover y facilitar— que describen el mandato de actuación positiva dirigido a los poderes públicos."
"⭐⭐⭐ ¿Cuál de los siguientes principios NO garantiza expresamente el artículo 9.3 de la Constitución?","El principio de legalidad y la jerarquía normativa","La irretroactividad de las disposiciones sancionadoras no favorables o restrictivas de derechos individuales","La responsabilidad y la interdicción de la arbitrariedad de los poderes públicos","La reserva de ley orgánica para el desarrollo de los derechos fundamentales","4","El art. 9.3 CE garantiza 'el principio de legalidad, la jerarquía normativa, la publicidad de las normas, la irretroactividad de las disposiciones sancionadoras no favorables o restrictivas de derechos individuales, la seguridad jurídica, la responsabilidad y la interdicción de la arbitrariedad de los poderes públicos'. La reserva de ley orgánica para derechos fundamentales se regula en el artículo 81, no en el 9.3. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a9"
"¿Cuál de estos NO es uno de los principios recogidos en el artículo 9.3 de la Constitución?","La publicidad de las normas","La seguridad jurídica","La irretroactividad absoluta de todas las normas sancionadoras","La jerarquía normativa","3","El art. 9.3 CE garantiza la irretroactividad únicamente de las disposiciones sancionadoras 'no favorables o restrictivas de derechos individuales', no de todas las normas sancionadoras de forma absoluta (las favorables sí pueden ser retroactivas). https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a9"
"¿Qué principio constitucional implica que ninguna norma jurídica puede contradecir a otra de rango superior?","El principio de legalidad","El principio de jerarquía normativa","El principio de publicidad","El principio de irretroactividad","2","El principio de jerarquía normativa, recogido en el art. 9.3 CE, implica la ordenación escalonada del ordenamiento jurídico conforme a la cual las normas de rango inferior no pueden contradecir a las de rango superior. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a9"
"Los artículos 6, 7, 36 y 52 de la Constitución comparten una exigencia común respecto de la estructura de partidos, sindicatos, Colegios Profesionales y organizaciones profesionales. ¿Cuál es?","Que su financiación sea exclusivamente pública","Que su estructura interna y funcionamiento sean democráticos","Que se sometan a control judicial previo","Que tengan personalidad jurídica propia reconocida por ley orgánica","2","Los artículos 6 (partidos políticos), 7 (sindicatos y asociaciones empresariales), 36 (Colegios Profesionales) y 52 (organizaciones profesionales) exigen todos ellos que la estructura interna y el funcionamiento de estas entidades sean democráticos. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229"
"¿Qué órgano estatal tiene, conforme al artículo 5 y al conjunto del Título Preliminar, su sede en la villa de Madrid?","El Estado, como capital, sin perjuicio de la sede de otras instituciones específicas","Únicamente el Tribunal Constitucional","Únicamente las Cortes Generales, conforme al régimen constitucional aplicable","Únicamente el Gobierno, conforme al régimen constitucional aplicable","1","El artículo 5 CE fija Madrid como capital del Estado con carácter general, sin perjuicio de que otras normas puedan determinar la sede concreta de instituciones. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a5"
"¿En qué artículo de la Constitución se reconoce y garantiza el 'derecho a la autonomía de las nacionalidades y regiones'?","Artículo 1","Artículo 2","Artículo 137","Artículo 143","2","Es el artículo 2 CE el que, dentro del Título Preliminar, reconoce y garantiza 'el derecho a la autonomía de las nacionalidades y regiones que la integran y la solidaridad entre todas ellas'. El artículo 137 desarrolla después la organización territorial concreta. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a2"
"⭐⭐⭐ ¿Qué artículo del Título Preliminar consagra el Estado social y democrático de Derecho?","Artículo 1","Artículo 2","Artículo 9","Artículo 3","1","El artículo 1.1 CE es el que proclama que 'España se constituye en un Estado social y democrático de Derecho'. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229#a1"
"De acuerdo con el Título Preliminar, ¿qué relación existe entre el artículo 1.2 (soberanía nacional) y el artículo 66.1 (Cortes Generales)?","Son contradictorios entre sí, conforme al régimen constitucional aplicable","El artículo 66.1 desarrolla el principio de soberanía popular al establecer que las Cortes Generales representan al pueblo español","No guardan ninguna relación, conforme al régimen constitucional aplicable","El artículo 66.1 deroga tácitamente al artículo 1.2","2","El art. 1.2 CE proclama que la soberanía nacional reside en el pueblo español, del que emanan los poderes del Estado; coherentemente, el art. 66.1 CE establece que las Cortes Generales representan al pueblo español, plasmando así el principio de representación democrática derivado de la soberanía popular. https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229"
"¿Cuál de las siguientes afirmaciones es correcta respecto al Preámbulo y al articulado de la Constitución Española?","El Preámbulo tiene el mismo valor normativo que cualquier artículo de la Constitución","El Preámbulo carece de valor interpretativo al no formar parte del articulado","El Preámbulo expresa los fines y valores inspiradores de la Constitución, mientras que las normas jurídicas vinculantes se contienen en su articulado","El Preámbulo solo resulta aplicable durante los estados excepcionales","3","El Preámbulo recoge los principios inspiradores de la Constitución, mientras que las normas jurídicas se contienen en el articulado. BOE: https://www.boe.es/buscar/act.php?id=BOE-A-1978-31229"
"¿Cuál de las siguientes asociaciones entre Título y contenido es INCORRECTA?","Título III → De las Cortes Generales","Título IV → Del Gobierno y de la Administración","Título V → Del Tribunal Constitucional","Título VI → Del Poder Judicial","3","El Tribunal Constitucional se regula en el Título IX. El Título V regula las relaciones entre el Gobierno y las Cortes Generales."
"¿Cuál de los siguientes elementos NO forma parte de la estructura de la Constitución Española?","Disposiciones adicionales","Anexos","Disposición derogatoria","Disposición final","2","La Constitución contiene disposiciones adicionales, transitorias, derogatoria y final, pero no anexos."
"¿Cuál de las siguientes afirmaciones sobre el Título Preliminar es correcta?","Comprende los artículos 1 a 10","Comprende los artículos 1 a 9","Comprende los artículos 0 a 9","Comprende los artículos 1 a 8","2","El Título Preliminar comprende los artículos 1 a 9."
"Según la Constitución, ¿qué institución representa al pueblo español?","El Gobierno","Las Cortes Generales","El Rey","El Tribunal Constitucional","2","El artículo 66.1 CE establece que las Cortes Generales representan al pueblo español."
"¿Cuál de las siguientes afirmaciones sobre la soberanía nacional es correcta?","Reside en las Cortes Generales","Reside en el Rey como Jefe del Estado","Reside en el pueblo español, del que emanan los poderes del Estado","Reside conjuntamente en el Gobierno y en las Cortes Generales","3","Así lo establece literalmente el artículo 1.2 CE."
"⭐⭐⭐ ¿Cuál de las siguientes opciones recoge exclusivamente valores superiores del ordenamiento jurídico español?","Libertad, igualdad, solidaridad y pluralismo político","Libertad, justicia, igualdad y pluralismo político","Justicia, seguridad, igualdad y democracia","Libertad, legalidad, igualdad y solidaridad","2","Los valores superiores son libertad, justicia, igualdad y pluralismo político (art. 1.1 CE)."
"¿Cuál de las siguientes afirmaciones sobre las lenguas oficiales es correcta?","Todas las lenguas españolas son oficiales en todo el territorio nacional","El castellano es oficial únicamente en las Comunidades Autónomas que así lo establezcan","Las demás lenguas españolas podrán ser oficiales en sus respectivas Comunidades Autónomas conforme a sus Estatutos","La oficialidad de las lenguas cooficiales depende de una ley estatal","3","Artículo 3.2 CE."
"¿Qué artículo del Título Preliminar recoge simultáneamente el principio de legalidad, la jerarquía normativa y la seguridad jurídica?","Artículo 7","Artículo 8","Artículo 9.3","Artículo 9.2","3","Todos esos principios aparecen conjuntamente en el artículo 9.3 CE."
"¿Cuál de las siguientes afirmaciones es FALSA respecto al artículo 9.3 CE?","Garantiza la publicidad de las normas","Garantiza la responsabilidad de los poderes públicos","Garantiza la irretroactividad de cualquier disposición sancionadora","Garantiza la interdicción de la arbitrariedad de los poderes públicos","3","La Constitución solo garantiza la irretroactividad de las disposiciones sancionadoras no favorables o restrictivas de derechos individuales."
"¿Cuál de los siguientes artículos NO pertenece al Título Preliminar?","Artículo 8","Artículo 9","Artículo 10","Artículo 5","3","El artículo 10 inaugura el Título I."
"¿Cuál de las siguientes parejas artículo-contenido es correcta?","Artículo 4 → Capital del Estado","Artículo 5 → Bandera de España","Artículo 5 → Capital del Estado","Artículo 3 → Partidos políticos","3","El artículo 5 establece que la capital del Estado es la villa de Madrid."
"¿Qué característica comparten los partidos políticos y las asociaciones empresariales según la Constitución?","Ambos ejercen potestades públicas","Ambos deben tener estructura interna y funcionamiento democráticos","Ambos forman parte de la Administración Pública","Ambos son órganos constitucionales","2","Los artículos 6 y 7 exigen estructura y funcionamiento democráticos."
"¿Cuál de las siguientes afirmaciones sobre las Fuerzas Armadas es correcta?","Incluyen constitucionalmente a la Guardia Civil","Están constituidas por el Ejército de Tierra, la Armada y el Ejército del Aire","Dependen orgánicamente de las Cortes Generales","Su organización básica se regula mediante ley ordinaria","2","Artículo 8 CE."
"¿Cuál de los siguientes principios NO aparece expresamente en el artículo 9.3 CE?","Publicidad de las normas","Seguridad jurídica","Igualdad ante la ley","Jerarquía normativa","3","La igualdad ante la ley se regula en el artículo 14 CE."
"¿Qué tienen en común el artículo 6 y el artículo 7 de la Constitución?","Ambos regulan derechos fundamentales","Ambos exigen estructura interna y funcionamiento democráticos","Ambos pertenecen al Título I","Ambos regulan la organización territorial del Estado","2","Los dos artículos establecen esa exigencia democrática. El artículo 6 referido a los partidos políticos y el artículo 7 a los sindicatos de trabajadores y las asociaciones empresariales."
"¿Cuál de las siguientes secuencias cronológicas es correcta?","Ratificación → Aprobación → Publicación → Sanción","Aprobación → Ratificación → Sanción → Publicación","Aprobación → Publicación → Ratificación → Sanción","Sanción → Ratificación → Publicación → Entrada en vigor","2","La Constitución fue aprobada el 31 de octubre, ratificada el 6 de diciembre, sancionada el 27 de diciembre y publicada el 29 de diciembre de 1978."
