"Pregunta","Respuesta 1","Respuesta 2","Respuesta 3","Respuesta 4","Respuesta correcta","Explicación"
"¿Qué capítulo de gastos recoge los activos financieros en el Presupuesto 2026?","El Capítulo VIII","El Capítulo VII","El Capítulo IX","El Capítulo VI","1","El Capítulo VIII corresponde a Activos financieros y asciende a 215.180 euros. El VII son transferencias de capital, el IX pasivos financieros y el VI inversiones reales. Fuente: Volumen I, pp. 58 y 66."
"¿Qué capítulo de gastos recoge los pasivos financieros?","El Capítulo IX","El Capítulo VIII","El Capítulo VII","El Capítulo III","1","El Capítulo IX corresponde a Pasivos financieros y asciende a 1.450.000 euros. El VIII recoge activos financieros; el VII transferencias de capital; y el III gastos financieros. Fuente: Volumen I, p. 66."
"¿Qué concepto representa la mayor parte del Capítulo I de gastos de la UC3M en 2026?","Las retribuciones y gastos asociados al personal, dentro de la estructura de gastos de personal","Los gastos financieros derivados de operaciones de crédito","Las transferencias de capital a otras entidades","Las inversiones reales en edificios y equipamiento","1","El Capítulo I es el de Gastos de personal y asciende a 161.190.785,21 euros, incluyendo retribuciones, cuotas patronales y gastos sociales. Las otras opciones pertenecen respectivamente a los Capítulos III, VII y VI. Fuente: Volumen I, p. 61."
"¿Qué importe se prevé para las cuotas patronales dentro del Capítulo I de gastos?","24.635.527,34 euros","23.863.901,34 euros","621.626 euros","161.190.785,21 euros","1","El apartado 16 Cuotas patronales asciende a 24.635.527,34 euros. Dentro de él, las cuotas sociales suponen 23.863.901,34 euros; los gastos sociales ascienden a 621.626 euros; y 161.190.785,21 euros es el total del Capítulo I. Fuente: Volumen I, p. 61."
"¿Qué concepto de gasto del Capítulo I recoge específicamente las cuotas sociales?","El concepto 160","El concepto 161","El concepto 162","El concepto 150","1","El concepto 160 corresponde a Cuotas sociales y asciende a 23.863.901,34 euros. El 161 recoge otros gastos de prestaciones y el 162 gastos sociales. La opción 150 no corresponde al desglose mostrado. Fuente: Volumen I, p. 61."
"¿Qué concepto se incluye dentro de los gastos sociales del Capítulo I?","Acción social","Transferencias de capital","Inversiones en edificios","Gastos financieros","1","El concepto 162 Gastos sociales incluye, entre otros, Acción social, formación y seguro de personal. Las otras respuestas pertenecen a capítulos distintos: transferencias de capital al VII, inversiones al VI y gastos financieros al III. Fuente: Volumen I, p. 61."
"¿Qué capítulo de gastos concentra los gastos en bienes corrientes y servicios?","El Capítulo II","El Capítulo I","El Capítulo IV","El Capítulo VI","1","El Capítulo II se denomina Gastos en bienes corrientes y servicios y asciende a 40.697.181,71 euros. El I corresponde a personal, el IV a transferencias corrientes y el VI a inversiones reales. Fuente: Volumen I, pp. 58 y 61."
"¿Cuál de los siguientes conceptos aparece dentro del Capítulo II de gastos de la UC3M?","Arrendamientos","Transferencias de capital","Activos financieros","Pasivos financieros","1","Dentro del Capítulo II aparece el artículo 20, Arrendamientos, con conceptos como otro inmovilizado material y cánones. Las transferencias de capital son Capítulo VII, los activos financieros Capítulo VIII y los pasivos financieros Capítulo IX. Fuente: Volumen I, p. 61."
"¿Qué concepto del Capítulo II corresponde a «Cánones»?","El concepto 209","El concepto 208","El concepto 219","El concepto 229","1","El Volumen I sitúa Cánones en el concepto 209, dentro del artículo 20 Arrendamientos. El 208 corresponde a otro inmovilizado material; 219 pertenece a reparaciones, mantenimiento y conservación; y 229 aparece en otros gastos concretos del Volumen II. Fuente: Volumen I, p. 61; Volumen II, ejemplos de programas."
"En el Volumen II, una partida como «323C 220.00 Material de Oficina» pertenece a qué capítulo de gastos?","Capítulo II, Gastos en bienes corrientes y servicios","Capítulo I, Gastos de personal","Capítulo IV, Transferencias corrientes","Capítulo VI, Inversiones reales","1","El concepto 220.00 Material de Oficina aparece en el Capítulo II. Por ejemplo, el Volumen II lo muestra en partidas del programa 323C. El Capítulo I comprende personal, el IV transferencias corrientes y el VI inversiones reales. Fuente: Volumen II, detalle del programa 323C."
"¿Qué capítulo de gastos incluye las ayudas y subvenciones corrientes que aparecen en partidas como 480.17?","El Capítulo IV, Transferencias corrientes","El Capítulo II, Bienes corrientes y servicios","El Capítulo VI, Inversiones reales","El Capítulo VIII, Activos financieros","1","El Volumen II muestra partidas como 480.17 Ayudas-Subvenciones bajo el total del Capítulo IV de Transferencias corrientes. Las otras opciones corresponden a capítulos diferentes. Fuente: Volumen II, ejemplos de programas de investigación e internacionalización. :contentReference[oaicite:2]{index=2}"
"⭐⭐⭐ ¿Qué capítulo de gastos corresponde a una partida como 620.04.03 «Adquisiciones Servidores y otros equipos»?","Capítulo VI, Inversiones reales","Capítulo II, Gastos en bienes corrientes y servicios","Capítulo IV, Transferencias corrientes","Capítulo VIII, Activos financieros","1","El Volumen II sitúa expresamente 620.04.03 dentro del total del Capítulo VI de Inversiones reales. El II contiene bienes y servicios, el IV transferencias corrientes y el VIII activos financieros. :contentReference[oaicite:3]{index=3}"
"¿Cuál es el principal capítulo de ingresos del Presupuesto 2026 de la UC3M?","El Capítulo IV, Transferencias corrientes","El Capítulo III, Tasas y otros ingresos","El Capítulo VII, Transferencias de capital","El Capítulo VIII, Activos financieros","1","El Capítulo IV asciende a 146.834.705,33 euros y representa el 71,29 % de los ingresos. El III supone el 26,68 %, el VII el 17,51 % y el VIII el 13,94 % según la distribución del documento. Fuente: Volumen I, p. 58."
"¿Qué capítulos integran los ingresos corrientes del Presupuesto 2026?","Los Capítulos III, IV y V","Los Capítulos III, IV y VII","Los Capítulos IV, V y VIII","Los Capítulos III, V y VII","1","Los ingresos corrientes se componen de Capítulo III Tasas y otros ingresos, Capítulo IV Transferencias corrientes y Capítulo V Ingresos patrimoniales. El VII es ingreso de capital y el VIII activos financieros. Fuente: Volumen I, p. 58."
"¿Cuál es el importe total de los ingresos corrientes previstos para 2026?","205.969.445,65 euros","146.834.705,33 euros","52.616.000 euros","300.468.067,59 euros","1","El total de ingresos corrientes es 205.969.445,65 euros. 146.834.705,33 euros corresponde al Capítulo IV; 52.616.000 euros al total de ingresos de capital; y 300.468.067,59 euros al total de ingresos. Fuente: Volumen I, p. 58."
"¿Qué capítulo de ingresos corresponde a los ingresos patrimoniales?","El Capítulo V","El Capítulo IV","El Capítulo VII","El Capítulo VIII","1","El Capítulo V corresponde a Ingresos patrimoniales y asciende a 4.189.173 euros. El IV son transferencias corrientes, el VII transferencias de capital y el VIII activos financieros. Fuente: Volumen I, p. 58."
"¿Qué importe se prevé en el Capítulo V de ingresos para 2026?","4.189.173 euros","4.250.874 euros","52.616.000 euros","146.834.705,33 euros","1","El presupuesto 2026 prevé 4.189.173 euros en el Capítulo V. Los 4.250.874 euros corresponden al presupuesto de 2025; 52.616.000 euros al Capítulo VII y 146.834.705,33 euros al IV. Fuente: Volumen I, p. 58."
"¿Cuál es el principal componente del Capítulo III de ingresos en el Presupuesto 2026?","Los derechos de matrícula de cursos y seminarios","Los ingresos patrimoniales de cuentas bancarias","Las transferencias de la Comunidad de Madrid","Los remanentes de investigación","1","El concepto 310, Derechos de matrícula de cursos y seminarios, asciende a 52.404.008,50 euros y representa el 95,37 % del Capítulo III. Las cuentas bancarias pertenecen al Capítulo V, las transferencias de la Comunidad al IV y los remanentes al VIII. Fuente: Volumen I, p. 67."
"¿Qué parte de los derechos de matrícula del concepto 310 corresponde a titulaciones oficiales y doctorados?","38.825.000 euros","12.929.008,50 euros","650.000 euros","52.404.008,50 euros","1","El subconcepto .00 del concepto 310, Titulaciones oficiales y doctorados, asciende a 38.825.000 euros. Los 12.929.008,50 euros corresponden a másteres propios, formación permanente y otros cursos; 650.000 euros a selectividad; y 52.404.008,50 euros al total del concepto 310. Fuente: Volumen I, p. 67."
"¿Dónde se clasifican presupuestariamente los ingresos por matrículas de másteres propios, formación permanente y otros cursos?","En el Capítulo III de ingresos, dentro del concepto 310 de derechos de matrícula de cursos y seminarios","En el Capítulo IV de transferencias corrientes","En el Capítulo V de ingresos patrimoniales","En el Capítulo VII de transferencias de capital","1","El Volumen I sitúa los 12.929.008,50 euros de másteres propios, formación permanente y otros cursos en el subconcepto .01 del concepto 310, dentro del Capítulo III. Las demás opciones corresponden a otros tipos de ingreso. Fuente: Volumen I, p. 67."
"¿En qué capítulo se clasifican los ingresos por matrículas de la EVAU/Selectividad?","Capítulo III, Tasas y otros ingresos","Capítulo IV, Transferencias corrientes","Capítulo V, Ingresos patrimoniales","Capítulo VIII, Activos financieros","1","El concepto 310.02 Selectividad figura en el Capítulo III. En el Volumen II aparece, por ejemplo, para PAU-Pruebas de Acceso a la Universidad, con 650.000 euros. Las demás opciones corresponden a categorías distintas. Fuente: Volumen I, p. 67; Volumen II, PAU. :contentReference[oaicite:4]{index=4}"
"¿Qué concepto recoge dentro del Capítulo III los ingresos por otros precios públicos como certificados, orientación juvenil o deportes?","El concepto 319, Otros precios públicos","El concepto 310, Derechos de matrícula de cursos y seminarios","El concepto 320, Ingresos por servicios","El concepto 399, Ingresos diversos","1","El Volumen I sitúa certificados, orientación juvenil y deportes dentro del concepto 319 Otros precios públicos. El 310 corresponde a derechos de matrícula; el 320 a ingresos por servicios y el 399 a ingresos diversos. Fuente: Volumen I, p. 67."
"Conforme al Volumen I del Presupuesto 2026 de la Universidad Carlos III de Madrid, ¿qué concepto del Capítulo III de ingresos agrupa los subconceptos correspondientes a otros precios públicos como certificados, información y orientación juvenil y deportes?","El concepto 319, Otros precios públicos.","El concepto 310, Derechos de matrícula de cursos y seminarios.","El concepto 320, Ingresos por servicios.","El concepto 399, Ingresos diversos.","1","El Volumen I del Presupuesto 2026 sitúa dentro del artículo 31, Tasas, precios públicos y otros, el concepto 319, Otros precios públicos. Dentro de este concepto aparecen, entre otros, el subconcepto .09 Otros precios - certificados, el .10 Información y orientación juvenil y el .11 Deportes. El concepto 310 corresponde a derechos de matrícula de cursos y seminarios; el 320, a ingresos por servicios; y el 399, a ingresos diversos."
"¿Qué relación presupuestaria es correcta respecto de los ingresos del Capítulo III del Presupuesto 2026 de la Universidad Carlos III de Madrid?","El artículo 31 comprende el concepto 310 de derechos de matrícula de cursos y seminarios y el concepto 319 de otros precios públicos.","El artículo 31 comprende el concepto 320 de ingresos por servicios y el concepto 399 de ingresos diversos, mientras que el concepto 310 pertenece al Capítulo IV.","El concepto 319 pertenece al artículo 32 de otros ingresos y el concepto 320 al artículo 39 de ingresos diversos.","El concepto 310 agrupa otros precios públicos y el concepto 319 los derechos de matrícula de cursos y seminarios.","1","En el Capítulo III, el artículo 31 se denomina Tasas, precios públicos y otros. Dentro de él se encuentra el concepto 310, Derechos de matrícula de cursos y seminarios, y el concepto 319, Otros precios públicos. El concepto 320 pertenece al artículo 32, Otros ingresos, y el 399 al artículo 39, Ingresos diversos."
"En el concepto 319 «Otros precios públicos» del Presupuesto 2026 de la Universidad Carlos III de Madrid, ¿cuál de los siguientes subconceptos corresponde a Deportes?","319.04","319.09","319.10","319.11","4","El Volumen I del Presupuesto 2026 incluye dentro del concepto 319 «Otros precios públicos» el subconcepto .04 Pruebas selectivas P., el .09 Otros precios - certificados, el .10 Información y orientación juvenil y el .11 Deportes. Por tanto, Deportes corresponde al subconcepto 319.11."
"¿Cuál de las siguientes asociaciones entre concepto presupuestario y contenido es correcta según el Volumen I del Presupuesto 2026 de la Universidad Carlos III de Madrid?","310 → Derechos de matrícula de cursos y seminarios; 319 → Otros precios públicos; 320 → Ingresos por servicios; 399 → Ingresos diversos.","310 → Otros precios públicos; 319 → Derechos de matrícula de cursos y seminarios; 320 → Ingresos diversos; 399 → Ingresos por servicios.","310 → Ingresos por servicios; 319 → Ingresos diversos; 320 → Derechos de matrícula de cursos y seminarios; 399 → Otros precios públicos.","310 → Derechos de matrícula de cursos y seminarios; 319 → Ingresos por servicios; 320 → Otros precios públicos; 399 → Ingresos diversos.","1","El Volumen I establece las siguientes correspondencias: concepto 310, Derechos de matrícula de cursos y seminarios; concepto 319, Otros precios públicos; concepto 320, Ingresos por servicios; y concepto 399, Ingresos diversos."
"¿Qué porcentaje del Capítulo III de ingresos representan las tasas, precios públicos y otros ingresos del artículo 31?","El 98,98 %","El 95,37 %","El 88,65 %","El 71,29 %","1","El artículo 31, Tasas, precios públicos y otros, representa el 98,98 % del Capítulo III. El 95,37 % corresponde específicamente al concepto 310 dentro de ese artículo; el 88,65 % corresponde al artículo 45 del Capítulo IV; y el 71,29 % al total del Capítulo IV sobre los ingresos. Fuente: Volumen I, p. 67."
"¿Cuál es el principal origen de los ingresos del Capítulo IV de la UC3M en 2026?","La Comunidad Autónoma de Madrid","La Administración General del Estado","Las entidades privadas","Las instituciones sin lucro","1","El artículo 45, Comunidad Autónoma, asciende a 130.174.074,38 euros y representa el 88,65 % del Capítulo IV. El Estado representa el 2,50 %, entidades privadas el 0,91 % e instituciones sin lucro el 1,04 %. Fuente: Volumen I, p. 68."
"¿Qué importe corresponde en 2026 a la transferencia de financiación de la Comunidad de Madrid a la Universidad?","123.340.280 euros","130.174.074,38 euros","146.834.705,33 euros","5.833.794,38 euros","1","El subconcepto .00 de la Comunidad de Madrid, Transferencia Financiación Universidad, asciende a 123.340.280 euros. 130.174.074,38 euros es el total del artículo 45; 146.834.705,33 euros el total del Capítulo IV; y 5.833.794,38 euros corresponde a otras subvenciones de la Comunidad. Fuente: Volumen I, p. 68."
"⭐⭐⭐ ¿En qué capítulo se clasifican los ingresos patrimoniales procedentes de cuentas bancarias?","Capítulo V","Capítulo IV","Capítulo III","Capítulo VIII","1","El Volumen II muestra, por ejemplo, el concepto 1.520 Ingresos Patrimoniales de Cuentas Bancarias dentro del total del Capítulo V. Las otras categorías pertenecen a capítulos diferentes. :contentReference[oaicite:5]{index=5}"
"En la clasificación económica de los ingresos del Presupuesto 2026 de la Universidad Carlos III de Madrid, ¿en qué capítulo se encuadra el concepto 1.520 «Ingresos Patrimoniales de Cuentas Bancarias»?","Capítulo V, Ingresos patrimoniales.","Capítulo III, Tasas, precios públicos y otros ingresos.","Capítulo IV, Transferencias corrientes.","Capítulo VI, Enajenación de inversiones reales.","1","El concepto 1.520 «Ingresos Patrimoniales de Cuentas Bancarias» se integra en el Capítulo V, Ingresos patrimoniales, de la clasificación económica del presupuesto de ingresos. El Capítulo III comprende tasas, precios públicos y otros ingresos; el Capítulo IV, transferencias corrientes; y el Capítulo VI, enajenación de inversiones reales."
"¿Cuál de las siguientes asociaciones entre capítulo de ingresos y naturaleza económica es correcta en el Presupuesto 2026 de la Universidad Carlos III de Madrid?","Capítulo III → Tasas, precios públicos y otros ingresos.","Capítulo IV → Ingresos patrimoniales.","Capítulo V → Transferencias corrientes.","Capítulo VI → Activos financieros.","1","En la clasificación económica de ingresos, el Capítulo III corresponde a Tasas, precios públicos y otros ingresos; el Capítulo IV a Transferencias corrientes; el Capítulo V a Ingresos patrimoniales; y el Capítulo VI a Enajenación de inversiones reales."
"⭐⭐⭐ ¿En qué capítulo se clasifica una partida como «1.750.00 Transferencia Inversiones CM»?","Capítulo VII, Transferencias de capital","Capítulo IV, Transferencias corrientes","Capítulo V, Ingresos patrimoniales","Capítulo VIII, Activos financieros","1","El Volumen II sitúa 1.750.00 Transferencia Inversiones CM dentro del total del Capítulo VII de ingresos, Transferencias de capital. El IV corresponde a transferencias corrientes y el VIII a activos financieros."
"¿Qué naturaleza económica corresponde a la partida «1.750.00 Transferencia Inversiones CM» del Presupuesto 2026 de la Universidad Carlos III de Madrid?","Una transferencia de capital recibida para financiar operaciones de capital, clasificada en el Capítulo VII de ingresos.","Una transferencia corriente destinada a financiar gastos ordinarios de funcionamiento, clasificada en el Capítulo IV de ingresos.","Un ingreso patrimonial derivado de la explotación de bienes de la Universidad, clasificado en el Capítulo V de ingresos.","Un ingreso procedente de la enajenación de inversiones reales de la Universidad, clasificado en el Capítulo VI de ingresos.","1","El Volumen II clasifica «1.750.00 Transferencia Inversiones CM» dentro del Capítulo VII, Transferencias de capital. Las transferencias de capital se destinan a financiar operaciones de capital, mientras que las transferencias corrientes se clasifican en el Capítulo IV."
"En el Volumen II del Presupuesto 2026 de la Universidad Carlos III de Madrid, ¿en qué capítulo de ingresos se clasifica la partida «1.750.00 Transferencia Inversiones CM»?","Capítulo VII, Transferencias de capital.","Capítulo IV, Transferencias corrientes.","Capítulo V, Ingresos patrimoniales.","Capítulo VI, Enajenación de inversiones reales.","1","La partida «1.750.00 Transferencia Inversiones CM» aparece en el Volumen II dentro del Capítulo VII de ingresos, correspondiente a Transferencias de capital. El Capítulo IV comprende las transferencias corrientes, el V los ingresos patrimoniales y el VI los ingresos por enajenación de inversiones reales."
"¿En qué capítulo de ingresos se clasifican los remanentes de investigación como el concepto 1.870.01?","Capítulo VIII, Activos financieros","Capítulo VII, Transferencias de capital","Capítulo IV, Transferencias corrientes","Capítulo V, Ingresos patrimoniales","1","El Volumen II muestra expresamente 1.870.01 Remanente Investigación bajo el total del Capítulo VIII de ingresos, Activos financieros. Las otras opciones corresponden a capítulos diferentes. :contentReference[oaicite:7]{index=7}"
"Una unidad de la UC3M presupuesta ingresos por empresas privadas y por fundaciones. ¿En qué capítulo de ingresos aparecerían según los ejemplos del Volumen II?","Capítulo IV, Transferencias corrientes","Capítulo III, Tasas y otros ingresos","Capítulo V, Ingresos patrimoniales","Capítulo VII, Transferencias de capital","1","El Volumen II muestra conjuntamente 1.470 Ingresos de Empresas Privadas y 1.480 Ingresos de Fundaciones dentro del total del Capítulo IV de Transferencias corrientes. No deben confundirse con las transferencias de capital del Capítulo VII. :contentReference[oaicite:8]{index=8}"
"¿Cuál de las siguientes correspondencias entre capítulo de ingresos y naturaleza es correcta?","III — Tasas y otros ingresos; IV — Transferencias corrientes; V — Ingresos patrimoniales","III — Ingresos patrimoniales; IV — Tasas y otros ingresos; V — Transferencias corrientes","III — Transferencias de capital; IV — Activos financieros; V — Tasas y otros ingresos","III — Activos financieros; IV — Ingresos patrimoniales; V — Transferencias de capital","1","La distribución del Presupuesto 2026 establece exactamente esa correspondencia para los capítulos III, IV y V. Las otras respuestas intercambian las denominaciones de los capítulos. Fuente: Volumen I, p. 58."
"⭐⭐⭐ ¿Cuál de las siguientes correspondencias entre capítulos de gasto y naturaleza es correcta?","I — Gastos de personal; II — Bienes corrientes y servicios; IV — Transferencias corrientes; VI — Inversiones reales","I — Gastos financieros; II — Gastos de personal; IV — Inversiones reales; VI — Transferencias corrientes","I — Transferencias corrientes; II — Inversiones reales; IV — Gastos financieros; VI — Gastos de personal","I — Bienes corrientes y servicios; II — Gastos de personal; IV — Activos financieros; VI — Transferencias de capital","1","La distribución del Presupuesto 2026 identifica I con personal, II con bienes corrientes y servicios, IV con transferencias corrientes y VI con inversiones reales. Las demás opciones alteran sistemáticamente las correspondencias. Fuente: Volumen I, pp. 58 y 61-64."
"¿Qué afirmación refleja correctamente la simetría presupuestaria global de la UC3M para 2026?","El total de ingresos y el total de gastos ascienden ambos a 300.468.067,59 euros","Los ingresos superan a los gastos en 41.882.621,94 euros","Los gastos superan a los ingresos porque los activos financieros no se incluyen en los ingresos","Los ingresos corrientes y los gastos corrientes son exactamente iguales","1","El presupuesto está equilibrado en su totalidad: ingresos y gastos ascienden a 300.468.067,59 euros. La cifra de 41.882.621,94 euros corresponde al Capítulo VIII de ingresos, no a una diferencia presupuestaria. Los ingresos y gastos corrientes tampoco son iguales: 205.969.445,65 y 210.639.909,90 euros respectivamente. Fuente: Volumen I, p. 58."
"En el Volumen II, una unidad presenta 1.870.00 Remanente corriente como ingreso y el gasto se concentra en el Capítulo II. ¿Qué conclusión es correcta?","El remanente corriente aparece presupuestado como ingreso del Capítulo VIII y sirve para financiar el conjunto de gastos previstos para esa unidad","El remanente corriente se clasifica como transferencia corriente del Capítulo IV","El remanente corriente se registra como ingreso patrimonial del Capítulo V","El remanente corriente pertenece al Capítulo VII porque procede de ejercicios anteriores","1","Los ejemplos del Volumen II muestran 1.870.00 Remanente corriente dentro del Capítulo VIII de ingresos, Activos financieros, y el total de ingresos se utiliza para equilibrar el presupuesto de la unidad. Las otras opciones asignan el remanente a capítulos distintos de los que utiliza el documento. :contentReference[oaicite:9]{index=9}"
"¿Qué capítulo del presupuesto de gastos de la UC3M recoge las inversiones reales?","El Capítulo VI","El Capítulo V","El Capítulo VII","El Capítulo VIII","1","El Capítulo VI se denomina Inversiones reales. El Capítulo VII corresponde a Transferencias de capital, el VIII a Activos financieros y el V no aparece como capítulo de gasto en la distribución presupuestaria de la UC3M. Fuente: Volumen I, distribución por capítulos."
"¿Qué importe se presupuesta para el Capítulo VI de gastos en el Presupuesto 2026?","61.808.477,69 euros","26.354.500 euros","55.170.132,65 euros","6.638.345,04 euros","1","El Capítulo VI, Inversiones reales, asciende a 61.808.477,69 euros. Dentro de él aparecen, entre otros, 6.638.345,04 euros de inversiones reales y 55.170.132,65 euros vinculados a investigación específica. Los 26.354.500 euros corresponden al Capítulo VII y 6.638.345,04 es una parte del VI."
"¿Qué diferencia presupuestaria existe entre los Capítulos VI y VII de gastos?","El VI recoge inversiones reales, mientras que el VII recoge transferencias de capital","El VI recoge transferencias de capital, mientras que el VII recoge inversiones reales","El VI recoge activos financieros, mientras que el VII recoge pasivos financieros","El VI recoge gastos corrientes, mientras que el VII recoge transferencias corrientes","1","El Volumen I identifica el Capítulo VI como Inversiones reales y el VII como Transferencias de capital. Las restantes opciones intercambian o sustituyen la naturaleza de ambos capítulos."
"¿Qué importe corresponde al Capítulo VII de gastos del Presupuesto 2026?","26.354.500 euros","61.808.477,69 euros","55.170.132,65 euros","8.481.942,98 euros","1","El Capítulo VII, Transferencias de capital, asciende a 26.354.500 euros. 61.808.477,69 euros corresponde al Capítulo VI; 55.170.132,65 euros es una parte del VI; y 8.481.942,98 euros corresponde al Capítulo IV."
"¿Cuál de las siguientes partidas pertenece al Capítulo VI de gastos?","Adquisiciones de servidores y otros equipos","Ayudas y subvenciones corrientes","Cuotas sociales","Gastos financieros","1","El Volumen II incluye partidas como 620.04.03 Adquisiciones Servidores y otros equipos dentro del Capítulo VI de Inversiones reales. Las ayudas y subvenciones corrientes pertenecen al IV, las cuotas sociales al I y los gastos financieros al III."
"¿Cuál de las siguientes partidas pertenece al Capítulo VII de gastos?","Transferencias de capital","Adquisiciones de servidores y otros equipos","Material de oficina","Cuotas patronales","1","El Capítulo VII es Transferencias de capital. Las adquisiciones de servidores se encuentran en el VI, el material de oficina en el II y las cuotas patronales en el I."
"¿Cuál de las siguientes partidas del Volumen II permite identificar un gasto como inversión real?","620.04.03 Adquisiciones Servidores y otros equipos","480.17 Ayudas-Subvenciones","160 Cuotas sociales","220.00 Material de Oficina","1","La partida 620.04.03 aparece dentro del Capítulo VI, Inversiones reales. 480.17 pertenece al Capítulo IV, 160 al Capítulo I y 220.00 al Capítulo II."
"¿Qué capítulo de gastos incluye las transferencias destinadas a investigación específica cuando se trata de gastos de capital?","El Capítulo VI","El Capítulo IV","El Capítulo II","El Capítulo VIII","1","En la distribución del Presupuesto 2026, el Capítulo VI incluye una parte específica de investigación dentro de las inversiones reales. No debe confundirse con las transferencias corrientes del Capítulo IV ni con los activos financieros del VIII."
"¿Qué capítulo concentra los gastos de bienes corrientes y servicios?","El Capítulo II","El Capítulo I","El Capítulo VI","El Capítulo VII","1","El Capítulo II corresponde a Gastos en bienes corrientes y servicios. El I es personal, el VI inversiones reales y el VII transferencias de capital."
"¿Cuál de los siguientes conceptos corresponde al Capítulo II?","220.00 Material de oficina","160 Cuotas sociales","620.04.03 Adquisiciones de servidores y otros equipos","480.17 Ayudas-Subvenciones","1","El concepto 220.00 corresponde a Material de Oficina dentro del Capítulo II. 160 pertenece al Capítulo I, 620.04.03 al VI y 480.17 al IV."
