"Pregunta","Respuesta 1","Respuesta 2","Respuesta 3","Respuesta 4","Respuesta correcta","Explicación"
"👑 Conforme al artículo 38 del Real Decreto 534/2024, ¿qué ocurre con las plazas objeto de reserva que queden sin cubrir?","Se destinan al cupo general y se ofertan conforme a las reglas previstas para cada convocatoria, salvo las excepciones establecidas en los artículos 41 y 42.","Se mantienen necesariamente reservadas hasta la convocatoria siguiente, sin que puedan incorporarse al cupo general.","Se distribuyen entre los restantes cupos de reserva en proporción al número de plazas inicialmente asignadas a cada uno.","Se incorporan automáticamente al cupo general en todos los casos, sin que puedan existir excepciones previstas en los artículos siguientes.","1","El artículo 38.2 del Real Decreto 534/2024 establece que las plazas objeto de reserva que queden sin cubrir serán destinadas al cupo general y ofertadas por las universidades conforme a lo indicado en el artículo 37 en cada una de las convocatorias de admisión, con las excepciones previstas en los artículos 41 y 42."
"¿Qué relación existe entre los artículos 37 y 38?","El artículo 37 regula el orden de prelación y el artículo 38 establece los porcentajes mínimos de reserva que dicho orden debe respetar","Ambos regulan exactamente la misma materia","El artículo 37 regula la prueba de acceso y el 38 la matrícula","El artículo 37 regula los requisitos de acceso y el 38 la admisión","1","La sistemática del capítulo VI diferencia claramente ambas materias. :contentReference[oaicite:13]{index=13}"
"¿Cuál de las siguientes asociaciones artículo-contenido es correcta?","Artículo 37 → orden de prelación; artículo 38 → porcentajes de reserva","Artículo 37 → cupo para mayores de 25 años; artículo 38 → cupo para personas con discapacidad","Artículo 37 → traslado de expediente; artículo 38 → admisión de titulados universitarios","Artículo 37 → procedimientos de admisión; artículo 38 → límites máximos de plazas","1","Así se desprende de las rúbricas y contenido de ambos artículos. :contentReference[oaicite:14]{index=14}"
"¿Qué principio inspira conjuntamente los artículos 37 y 38 del Real Decreto 534/2024?","Compatibilizar el orden de prelación con el respeto a los cupos mínimos de reserva establecidos para determinados colectivos","Garantizar que todas las plazas se adjudiquen exclusivamente por nota de acceso","Eliminar cualquier diferencia entre las distintas vías de acceso","Permitir a cada universidad fijar libremente los porcentajes de reserva","1","Los artículos 37 y 38 obligan a conjugar el orden de prelación con el respeto a los porcentajes mínimos de reserva. :contentReference[oaicite:15]{index=15}"
"¿Qué porcentaje mínimo de plazas deberán reservar las universidades para quienes hayan superado la prueba de acceso para personas mayores de 25 años?","El 2 %","El 1 %","El 3 %","El 5 %","1","El artículo 39 establece una reserva no inferior al 2 % para este colectivo. :contentReference[oaicite:1]{index=1}"
"¿Qué colectivo es el único al que el Real Decreto 534/2024 reserva expresamente un mínimo del 2 % de las plazas ofertadas?","Las personas que hayan superado la prueba de acceso para mayores de 25 años","Las personas con discapacidad","Los deportistas de alto nivel o de alto rendimiento","Las personas mayores de 45 años","1","El artículo 39 fija expresamente ese porcentaje. :contentReference[oaicite:2]{index=2}"
"¿Qué colectivos comparten el cupo de reserva previsto en el artículo 40?","Las personas mayores de 45 años y las personas mayores de 40 años que acrediten experiencia laboral o profesional","Las personas mayores de 25 y mayores de 45 años","Las personas mayores de 40 años y los deportistas de alto rendimiento","Las personas mayores de 25 años y los titulados universitarios","1","El artículo 40 establece un cupo conjunto para ambos colectivos. :contentReference[oaicite:3]{index=3}"
"¿Qué porcentaje de plazas reservarán, en su conjunto, las universidades para las personas mayores de 45 años y las mayores de 40 años con experiencia laboral o profesional?","No inferior al 1 % ni superior al 3 %","Exactamente el 3 %","No inferior al 2 %","No inferior al 5 %","1","Así lo establece el artículo 40. :contentReference[oaicite:4]{index=4}"
"¿Qué requisito específico deben acreditar las personas mayores de 40 años para beneficiarse del cupo previsto en el artículo 40?","Experiencia laboral o profesional conforme al artículo 32 del Real Decreto","Haber superado la prueba de acceso para mayores de 45 años","Estar en posesión del título de Bachiller","Haber cursado Formación Profesional de Grado Superior","1","El artículo 40 remite expresamente al acceso mediante acreditación de experiencia laboral o profesional del artículo 32. :contentReference[oaicite:5]{index=5}"
"¿Qué porcentaje mínimo de plazas deberán reservar las universidades para personas con discapacidad?","El 5 %","El 3 %","El 2 %","El 1 %","1","Así lo establece el artículo 41.1. :contentReference[oaicite:6]{index=6}"
"¿Qué grado mínimo de discapacidad deberá tener reconocido una persona para beneficiarse del cupo de reserva previsto en el artículo 41?","Un grado igual o superior al 33 %","Un grado igual o superior al 25 %","Un grado igual o superior al 50 %","Un grado igual o superior al 65 %","1","Así lo establece el artículo 41.1. :contentReference[oaicite:7]{index=7}"
"Además de las personas con un grado de discapacidad igual o superior al 33 %, ¿qué otro colectivo puede acceder al cupo reservado del artículo 41?","Quienes presenten necesidades de apoyo educativo permanentes asociadas a circunstancias personales de discapacidad y hayan precisado recursos y apoyos para su inclusión educativa","Todas las personas con necesidades específicas de apoyo educativo","El alumnado con dificultades específicas de aprendizaje","Las personas con necesidades temporales de apoyo educativo","1","El artículo 41.1 amplía expresamente el colectivo beneficiario. :contentReference[oaicite:8]{index=8}"
"¿Qué documento deberán presentar las personas con discapacidad para acceder al cupo de reserva previsto en el artículo 41?","El certificado de calificación y reconocimiento del grado de discapacidad expedido por el órgano competente de la comunidad autónoma","Un informe médico emitido por cualquier facultativo","La resolución de dependencia","El certificado de empadronamiento","1","Así lo exige el artículo 41.1. :contentReference[oaicite:9]{index=9}"
"¿En qué supuesto podrán las universidades incrementar en convocatoria extraordinaria las plazas destinadas al cupo de personas con discapacidad hasta completar el 5 %?","Cuando en la convocatoria ordinaria se hayan agotado todas las plazas de la titulación y parte del cupo de discapacidad se hubiera incorporado al cupo general por falta de solicitantes","Siempre que existan plazas vacantes","Cuando lo autorice la comunidad autónoma","Cuando el porcentaje de estudiantes con discapacidad matriculados sea inferior al 5 %","1","Así lo prevé expresamente el artículo 41.2. "
"¿Qué norma regula, con carácter general, la reserva de plazas para deportistas de alto nivel y de alto rendimiento a la que remite el artículo 42?","El Real Decreto 971/2007, de 13 de julio","El Real Decreto 822/2021, de 28 de septiembre","La Ley Orgánica 2/2023, de 22 de marzo","El Real Decreto 243/2022, de 5 de abril","1","El artículo 42.1 remite expresamente al Real Decreto 971/2007. :contentReference[oaicite:11]{index=11}"
"¿Qué porcentaje mínimo de plazas reservarán las universidades para quienes acrediten la condición de deportista de alto nivel o de alto rendimiento?","El 3 %","El 2 %","El 5 %","El 1 %","1","Así lo establece el artículo 42.2. :contentReference[oaicite:12]{index=12}"
"Los centros que impartan las enseñanzas a las que se refiere el artículo 9.1 del Real Decreto 971/2007 reservarán para deportistas de alto nivel y de alto rendimiento un cupo adicional de, al menos:","El 5 %","El 3 %","El 2 %","El 1 %","1","Así lo establece el artículo 42.3. :contentReference[oaicite:13]{index=13}"
"¿Qué característica tienen los cupos de reserva para deportistas de alto nivel y de alto rendimiento en las distintas convocatorias de admisión?","Deberán mantenerse en las diferentes convocatorias que se realicen a lo largo del año","Solo se aplicarán en la convocatoria ordinaria","Podrán suprimirse en la convocatoria extraordinaria","Únicamente se mantendrán cuando existan plazas vacantes","1","Así lo establece el artículo 42.4. :contentReference[oaicite:14]{index=14}"
"¿Cuál de los siguientes colectivos tiene reconocido el mayor porcentaje mínimo de reserva de plazas conforme al Real Decreto 534/2024?","Las personas con discapacidad","Los deportistas de alto nivel y de alto rendimiento","Las personas mayores de 25 años","Las personas mayores de 45 años y mayores de 40 con experiencia profesional","1","El artículo 41 fija un mínimo del 5 %, superior al resto de cupos. :contentReference[oaicite:15]{index=15}"
"¿Qué colectivo tiene asignado un porcentaje mínimo de reserva superior al previsto para deportistas de alto nivel y de alto rendimiento?","Las personas con discapacidad","Las personas mayores de 25 años","Las personas mayores de 45 años","Los titulados universitarios","1","El artículo 41 establece un mínimo del 5 %, frente al 3 % del artículo 42. :contentReference[oaicite:16]{index=16}"
"¿Cuál de las siguientes correspondencias porcentaje-colectivo es correcta?","5 % → personas con discapacidad; 3 % → deportistas de alto nivel; 2 % → mayores de 25 años","5 % → mayores de 25 años; 3 % → personas con discapacidad; 2 % → deportistas de alto nivel","5 % → titulados universitarios; 3 % → mayores de 45 años; 2 % → personas con discapacidad","5 % → mayores de 40 años con experiencia; 3 % → titulados universitarios; 2 % → personas con discapacidad","1","Los porcentajes mínimos de los artículos 39 a 42 son esos. :contentReference[oaicite:17]{index=17}"
"¿Qué cupo de reserva se configura mediante un intervalo porcentual y no mediante un único porcentaje mínimo?","El correspondiente a las personas mayores de 45 años y mayores de 40 años con experiencia laboral o profesional","El de personas con discapacidad","El de deportistas de alto nivel y de alto rendimiento","El de personas mayores de 25 años","1","El artículo 40 establece una reserva entre el 1 % y el 3 %. :contentReference[oaicite:18]{index=18}"
"¿Qué porcentaje de plazas reservarán las universidades públicas para quienes ya estén en posesión de una titulación universitaria oficial o equivalente?","No inferior al 1 % ni superior al 3 %","No inferior al 2 %","Exactamente el 3 %","No inferior al 5 %","1","Así lo establece el artículo 43 del Real Decreto 534/2024. :contentReference[oaicite:1]{index=1}"
"¿Qué requisito debe reunir una persona para acceder al cupo regulado en el artículo 43?","Estar en posesión de una titulación universitaria oficial o equivalente","Haber superado la prueba de acceso para mayores de 25 años","Acreditar experiencia laboral o profesional","Poseer un grado de discapacidad igual o superior al 33 %","1","El artículo 43 exige únicamente estar en posesión de una titulación universitaria oficial o equivalente. :contentReference[oaicite:2]{index=2}"
"¿Cuál de los siguientes cupos de reserva presenta un porcentaje comprendido entre un mínimo y un máximo, al igual que el previsto para personas mayores de 40 y 45 años?","El reservado a estudiantes con titulación universitaria oficial o equivalente","El reservado a personas con discapacidad","El reservado a deportistas de alto nivel o alto rendimiento","El reservado a mayores de 25 años","1","El artículo 43 establece una reserva entre el 1 % y el 3 %. :contentReference[oaicite:3]{index=3}"
"¿Qué diferencia existe entre el cupo previsto en el artículo 39 y el regulado en el artículo 43?","El primero se reserva para mayores de 25 años y el segundo para quienes ya poseen una titulación universitaria oficial o equivalente","El primero exige un título universitario oficial y el segundo superar una prueba de acceso","Ambos regulan exactamente el mismo colectivo","El primero se aplica a universidades privadas y el segundo a universidades públicas","1","Los artículos 39 y 43 regulan colectivos distintos. :contentReference[oaicite:4]{index=4}"
"¿Cuál de los siguientes colectivos dispone del mayor porcentaje mínimo de reserva de plazas conforme al capítulo VI del Real Decreto 534/2024?","Las personas con discapacidad","Los estudiantes con titulación universitaria oficial","Los mayores de 25 años","Los deportistas de alto nivel o alto rendimiento","1","El artículo 41 fija un mínimo del 5 %. :contentReference[oaicite:5]{index=5}"
"¿Qué colectivo cuenta con una reserva mínima del 3 % de las plazas ofertadas?","Los deportistas de alto nivel y de alto rendimiento","Los mayores de 25 años","Las personas con titulación universitaria oficial","Las personas mayores de 45 años","1","Así lo establece el artículo 42.2. :contentReference[oaicite:6]{index=6}"
"¿Cuál de los siguientes colectivos tiene asignada una reserva mínima del 2 %?","Las personas que hayan superado la prueba de acceso para mayores de 25 años","Las personas con discapacidad","Los deportistas de alto nivel y alto rendimiento","Los estudiantes con titulación universitaria oficial","1","Así lo establece el artículo 39. :contentReference[oaicite:7]{index=7}"
"¿Qué dos cupos de reserva se configuran mediante un intervalo porcentual y no mediante un único porcentaje mínimo?","El de mayores de 40 con experiencia laboral y mayores de 45 años, y el de estudiantes con titulación universitaria oficial o equivalente","El de personas con discapacidad y el de deportistas de alto nivel","El de mayores de 25 años y el de deportistas de alto nivel","El de personas con discapacidad y el de mayores de 25 años","1","Los artículos 40 y 43 establecen reservas entre un porcentaje mínimo y un porcentaje máximo. :contentReference[oaicite:8]{index=8}"
"¿Qué cupo de reserva exige acreditar expresamente un determinado grado reconocido por el órgano competente?","El reservado a personas con discapacidad","El reservado a deportistas de alto nivel","El reservado a mayores de 25 años","El reservado a estudiantes con titulación universitaria oficial","1","El artículo 41 exige acreditar un grado de discapacidad igual o superior al 33 %. :contentReference[oaicite:9]{index=9}"
"¿Qué cupo de reserva remite expresamente a otra norma reglamentaria para determinar su régimen jurídico?","El reservado a deportistas de alto nivel y de alto rendimiento","El reservado a personas con discapacidad","El reservado a mayores de 25 años","El reservado a estudiantes con titulación universitaria oficial","1","El artículo 42 remite al Real Decreto 971/2007. :contentReference[oaicite:10]{index=10}"
"¿Qué artículo del capítulo VI regula el cupo de reserva para estudiantes que ya poseen una titulación universitaria oficial o equivalente?","El artículo 43","El artículo 42","El artículo 41","El artículo 40","1","Así se establece en la rúbrica y contenido del artículo 43. :contentReference[oaicite:11]{index=11}"
"¿Cuál de las siguientes secuencias reproduce correctamente el orden de los cupos de reserva regulados en los artículos 39 a 43?","Mayores de 25 años → Mayores de 40 con experiencia y mayores de 45 años → Personas con discapacidad → Deportistas de alto nivel y alto rendimiento → Titulados universitarios","Mayores de 25 años → Personas con discapacidad → Deportistas de alto nivel → Titulados universitarios → Mayores de 45 años","Personas con discapacidad → Mayores de 25 años → Titulados universitarios → Deportistas de alto nivel → Mayores de 45 años","Mayores de 40 con experiencia → Mayores de 25 años → Deportistas de alto nivel → Personas con discapacidad → Titulados universitarios","1","La sistemática del capítulo VI sigue exactamente ese orden. :contentReference[oaicite:12]{index=12}"
"¿Cuál de las siguientes correspondencias es correcta?","5 % → Personas con discapacidad; 3 % → Deportistas de alto nivel; 2 % → Mayores de 25 años; 1 %-3 % → Titulados universitarios","5 % → Deportistas; 3 % → Discapacidad; 2 % → Titulados universitarios; 1 %-3 % → Mayores de 25 años","5 % → Mayores de 25 años; 3 % → Titulados universitarios; 2 % → Discapacidad; 1 %-3 % → Deportistas","5 % → Titulados universitarios; 3 % → Mayores de 40 y 45 años; 2 % → Deportistas; 1 %-3 % → Personas con discapacidad","1","Resume correctamente los porcentajes previstos en los artículos 39 a 43. :contentReference[oaicite:13]{index=13}"
"¿Qué característica comparten todos los cupos de reserva regulados en los artículos 39 a 43?","Constituyen reservas de plazas dentro de los procedimientos de admisión de las universidades públicas","Permiten acceder a la universidad sin cumplir los requisitos generales de acceso","Se aplican también a las universidades privadas por obligación del real decreto","Eximen de participar en los procedimientos de admisión","1","Todos los cupos actúan una vez cumplidos los requisitos generales de acceso. :contentReference[oaicite:14]{index=14}"
"¿Qué finalidad persigue el establecimiento de cupos específicos de reserva en el capítulo VI del Real Decreto 534/2024?","Garantizar el acceso de determinados colectivos mediante una reserva mínima de plazas compatible con el régimen general de admisión","Sustituir el orden de prelación establecido por las universidades","Eliminar la concurrencia competitiva entre los solicitantes","Permitir a las universidades modificar libremente los requisitos de acceso","1","Los artículos 37 a 43 articulan un sistema de adjudicación que combina el orden de prelación con reservas mínimas para determinados colectivos. :contentReference[oaicite:15]{index=15}"
